xi;vi;v2i;vi-v2i;E;hi;c1;c2
0.329375;1.17451;1.17451;8.88178e-15;9.4739e-15;0.00125;34;31
0.330625;1.17681;1.17681;1.06581e-14;1.13687e-14;0.00125;34;31
0.331875;1.17915;1.17915;1.22125e-14;1.30266e-14;0.00125;34;31
0.333125;1.18152;1.18152;1.35447e-14;1.44477e-14;0.00125;34;31
0.33375;1.18272;1.18272;4.44089e-16;4.73695e-16;0.000625;35;32
0.334375;1.18392;1.18392;6.66134e-16;7.10543e-16;0.000625;36;32
0.335;1.18514;1.18514;4.44089e-16;4.73695e-16;0.000625;36;33
0.335625;1.18637;1.18637;6.66134e-16;7.10543e-16;0.000625;37;33
0.33625;1.1876;1.1876;4.44089e-16;4.73695e-16;0.000625;37;34
0.336875;1.18884;1.18884;6.66134e-16;7.10543e-16;0.000625;38;34
0.3375;1.19009;1.19009;6.66134e-16;7.10543e-16;0.000625;38;34
0.338125;1.19135;1.19135;6.66134e-16;7.10543e-16;0.000625;38;34
0.33875;1.19262;1.19262;6.66134e-16;7.10543e-16;0.000625;38;34
0.339375;1.1939;1.1939;8.88178e-16;9.4739e-16;0.000625;38;34
0.34;1.19519;1.19519;6.66134e-16;7.10543e-16;0.000625;38;34
0.340625;1.19648;1.19648;6.66134e-16;7.10543e-16;0.000625;38;34
0.34125;1.19779;1.19779;6.66134e-16;7.10543e-16;0.000625;38;34
0.341875;1.1991;1.1991;6.66134e-16;7.10543e-16;0.000625;38;34
0.3425;1.20043;1.20043;8.88178e-16;9.4739e-16;0.000625;38;34
0.343125;1.20176;1.20176;1.11022e-15;1.18424e-15;0.000625;38;34
0.34375;1.2031;1.2031;8.88178e-16;9.4739e-16;0.000625;38;34
0.344375;1.20446;1.20446;8.88178e-16;9.4739e-16;0.000625;38;34
0.345;1.20582;1.20582;8.88178e-16;9.4739e-16;0.000625;38;34
0.345625;1.20719;1.20719;1.11022e-15;1.18424e-15;0.000625;38;34
0.34625;1.20857;1.20857;1.33227e-15;1.42109e-15;0.000625;38;34
0.346875;1.20996;1.20996;8.88178e-16;9.4739e-16;0.000625;38;34
0.3475;1.21136;1.21136;8.88178e-16;9.4739e-16;0.000625;38;34
0.348125;1.21277;1.21277;1.11022e-15;1.18424e-15;0.000625;38;34
0.34875;1.21419;1.21419;1.11022e-15;1.18424e-15;0.000625;38;34
0.349375;1.21562;1.21562;1.11022e-15;1.18424e-15;0.000625;38;34
0.35;1.21706;1.21706;1.33227e-15;1.42109e-15;0.000625;38;34
0.350625;1.21851;1.21851;1.33227e-15;1.42109e-15;0.000625;38;34
0.35125;1.21997;1.21997;1.55431e-15;1.65793e-15;0.000625;38;34
0.351875;1.22144;1.22144;1.33227e-15;1.42109e-15;0.000625;38;34
0.3525;1.22292;1.22292;1.55431e-15;1.65793e-15;0.000625;38;34
0.353125;1.22441;1.22441;1.33227e-15;1.42109e-15;0.000625;38;34
0.35375;1.22591;1.22591;1.33227e-15;1.42109e-15;0.000625;38;34
0.354375;1.22742;1.22742;1.55431e-15;1.65793e-15;0.000625;38;34
0.355;1.22894;1.22894;1.55431e-15;1.65793e-15;0.000625;38;34
0.355625;1.23047;1.23047;1.55431e-15;1.65793e-15;0.000625;38;34
0.35625;1.23201;1.23201;1.55431e-15;1.65793e-15;0.000625;38;34
0.356875;1.23357;1.23357;1.55431e-15;1.65793e-15;0.000625;38;34
0.3575;1.23513;1.23513;1.77636e-15;1.89478e-15;0.000625;38;34
0.358125;1.2367;1.2367;1.77636e-15;1.89478e-15;0.000625;38;34
0.35875;1.23829;1.23829;1.9984e-15;2.13163e-15;0.000625;38;34
0.359375;1.23989;1.23989;1.77636e-15;1.89478e-15;0.000625;38;34
0.36;1.24149;1.24149;1.77636e-15;1.89478e-15;0.000625;38;34
0.360625;1.24311;1.24311;1.77636e-15;1.89478e-15;0.000625;38;34
0.36125;1.24474;1.24474;1.77636e-15;1.89478e-15;0.000625;38;34
0.361875;1.24638;1.24638;1.9984e-15;2.13163e-15;0.000625;38;34
0.3625;1.24803;1.24803;2.22045e-15;2.36848e-15;0.000625;38;34
0.363125;1.24969;1.24969;2.22045e-15;2.36848e-15;0.000625;38;34
0.36375;1.25137;1.25137;2.22045e-15;2.36848e-15;0.000625;38;34
0.364375;1.25305;1.25305;2.22045e-15;2.36848e-15;0.000625;38;34
0.365;1.25475;1.25475;2.44249e-15;2.60532e-15;0.000625;38;34
0.365625;1.25645;1.25645;2.22045e-15;2.36848e-15;0.000625;38;34
0.36625;1.25817;1.25817;2.44249e-15;2.60532e-15;0.000625;38;34
0.366875;1.25991;1.25991;2.44249e-15;2.60532e-15;0.000625;38;34
0.3675;1.26165;1.26165;2.44249e-15;2.60532e-15;0.000625;38;34
0.368125;1.2634;1.2634;2.44249e-15;2.60532e-15;0.000625;38;34
0.36875;1.26517;1.26517;2.66454e-15;2.84217e-15;0.000625;38;34
0.369375;1.26695;1.26695;2.66454e-15;2.84217e-15;0.000625;38;34
0.37;1.26874;1.26874;2.88658e-15;3.07902e-15;0.000625;38;34
0.370625;1.27054;1.27054;2.88658e-15;3.07902e-15;0.000625;38;34
0.37125;1.27236;1.27236;2.66454e-15;2.84217e-15;0.000625;38;34
0.371875;1.27418;1.27418;2.88658e-15;3.07902e-15;0.000625;38;34
0.3725;1.27602;1.27602;2.88658e-15;3.07902e-15;0.000625;38;34
0.373125;1.27788;1.27788;2.88658e-15;3.07902e-15;0.000625;38;34
0.37375;1.27974;1.27974;2.88658e-15;3.07902e-15;0.000625;38;34
0.374375;1.28162;1.28162;2.88658e-15;3.07902e-15;0.000625;38;34
0.375;1.28351;1.28351;3.10862e-15;3.31587e-15;0.000625;38;34
0.375625;1.28541;1.28541;3.10862e-15;3.31587e-15;0.000625;38;34
0.37625;1.28732;1.28732;3.10862e-15;3.31587e-15;0.000625;38;34
0.376875;1.28925;1.28925;3.10862e-15;3.31587e-15;0.000625;38;34
0.3775;1.29119;1.29119;3.33067e-15;3.55271e-15;0.000625;38;34
0.378125;1.29315;1.29315;3.55271e-15;3.78956e-15;0.000625;38;34
0.37875;1.29511;1.29511;3.55271e-15;3.78956e-15;0.000625;38;34
0.379375;1.2971;1.2971;3.55271e-15;3.78956e-15;0.000625;38;34
0.38;1.29909;1.29909;3.55271e-15;3.78956e-15;0.000625;38;34
0.380625;1.3011;1.3011;3.55271e-15;3.78956e-15;0.000625;38;34
0.38125;1.30312;1.30312;3.77476e-15;4.02641e-15;0.000625;38;34
0.381875;1.30515;1.30515;3.55271e-15;3.78956e-15;0.000625;38;34
0.3825;1.3072;1.3072;3.77476e-15;4.02641e-15;0.000625;38;34
0.383125;1.30926;1.30926;3.77476e-15;4.02641e-15;0.000625;38;34
0.38375;1.31134;1.31134;3.77476e-15;4.02641e-15;0.000625;38;34
0.384375;1.31343;1.31343;3.77476e-15;4.02641e-15;0.000625;38;34
0.385;1.31553;1.31553;3.77476e-15;4.02641e-15;0.000625;38;34
0.385625;1.31765;1.31765;4.21885e-15;4.5001e-15;0.000625;38;34
0.38625;1.31978;1.31978;4.21885e-15;4.5001e-15;0.000625;38;34
0.386875;1.32193;1.32193;4.21885e-15;4.5001e-15;0.000625;38;34
0.3875;1.32409;1.32409;4.21885e-15;4.5001e-15;0.000625;38;34
0.388125;1.32626;1.32626;4.44089e-15;4.73695e-15;0.000625;38;34
0.38875;1.32845;1.32845;4.21885e-15;4.5001e-15;0.000625;38;34
0.389375;1.33066;1.33066;4.44089e-15;4.73695e-15;0.000625;38;34
0.39;1.33288;1.33288;4.44089e-15;4.73695e-15;0.000625;38;34
0.390625;1.33511;1.33511;4.44089e-15;4.73695e-15;0.000625;38;34
0.39125;1.33736;1.33736;4.66294e-15;4.9738e-15;0.000625;38;34
0.391875;1.33962;1.33962;4.66294e-15;4.9738e-15;0.000625;38;34
0.3925;1.3419;1.3419;4.66294e-15;4.9738e-15;0.000625;38;34
0.393125;1.3442;1.3442;4.88498e-15;5.21065e-15;0.000625;38;34
0.39375;1.34651;1.34651;4.88498e-15;5.21065e-15;0.000625;38;34
0.394375;1.34883;1.34883;5.10703e-15;5.44749e-15;0.000625;38;34
0.395;1.35118;1.35118;4.88498e-15;5.21065e-15;0.000625;38;34
0.395625;1.35353;1.35353;5.32907e-15;5.68434e-15;0.000625;38;34
0.39625;1.35591;1.35591;5.10703e-15;5.44749e-15;0.000625;38;34
0.396875;1.3583;1.3583;5.10703e-15;5.44749e-15;0.000625;38;34
0.3975;1.3607;1.3607;5.10703e-15;5.44749e-15;0.000625;38;34
0.398125;1.36312;1.36312;5.55112e-15;5.92119e-15;0.000625;38;34
0.39875;1.36556;1.36556;5.55112e-15;5.92119e-15;0.000625;38;34
0.399375;1.36801;1.36801;5.55112e-15;5.92119e-15;0.000625;38;34
0.4;1.37048;1.37048;5.55112e-15;5.92119e-15;0.000625;38;34
0.400625;1.37297;1.37297;5.77316e-15;6.15804e-15;0.000625;38;34
0.40125;1.37548;1.37548;5.77316e-15;6.15804e-15;0.000625;38;34
0.401875;1.378;1.378;5.77316e-15;6.15804e-15;0.000625;38;34
0.4025;1.38053;1.38053;6.21725e-15;6.63173e-15;0.000625;38;34
0.403125;1.38309;1.38309;5.9952e-15;6.39488e-15;0.000625;38;34
0.40375;1.38566;1.38566;5.9952e-15;6.39488e-15;0.000625;38;34
0.404375;1.38825;1.38825;5.9952e-15;6.39488e-15;0.000625;38;34
0.405;1.39086;1.39086;6.21725e-15;6.63173e-15;0.000625;38;34
0.405625;1.39348;1.39348;6.21725e-15;6.63173e-15;0.000625;38;34
0.40625;1.39613;1.39613;6.21725e-15;6.63173e-15;0.000625;38;34
0.406875;1.39879;1.39879;6.43929e-15;6.86858e-15;0.000625;38;34
0.4075;1.40146;1.40146;6.43929e-15;6.86858e-15;0.000625;38;34
0.408125;1.40416;1.40416;6.43929e-15;6.86858e-15;0.000625;38;34
0.40875;1.40688;1.40688;6.66134e-15;7.10543e-15;0.000625;38;34
0.409375;1.40961;1.40961;6.66134e-15;7.10543e-15;0.000625;38;34
0.41;1.41236;1.41236;6.66134e-15;7.10543e-15;0.000625;38;34
0.410625;1.41513;1.41513;7.10543e-15;7.57912e-15;0.000625;38;34
0.41125;1.41792;1.41792;6.88338e-15;7.34227e-15;0.000625;38;34
0.411875;1.42073;1.42073;7.10543e-15;7.57912e-15;0.000625;38;34
0.4125;1.42356;1.42356;7.10543e-15;7.57912e-15;0.000625;38;34
0.413125;1.4264;1.4264;7.32747e-15;7.81597e-15;0.000625;38;34
0.41375;1.42927;1.42927;7.10543e-15;7.57912e-15;0.000625;38;34
0.414375;1.43216;1.43216;7.32747e-15;7.81597e-15;0.000625;38;34
0.415;1.43506;1.43506;7.32747e-15;7.81597e-15;0.000625;38;34
0.415625;1.43799;1.43799;7.54952e-15;8.05282e-15;0.000625;38;34
0.41625;1.44093;1.44093;7.54952e-15;8.05282e-15;0.000625;38;34
0.416875;1.4439;1.4439;7.32747e-15;7.81597e-15;0.000625;38;34
0.4175;1.44688;1.44688;7.54952e-15;8.05282e-15;0.000625;38;34
0.418125;1.44989;1.44989;7.54952e-15;8.05282e-15;0.000625;38;34
0.41875;1.45291;1.45291;7.54952e-15;8.05282e-15;0.000625;38;34
0.419375;1.45596;1.45596;7.77156e-15;8.28967e-15;0.000625;38;34
0.42;1.45903;1.45903;7.99361e-15;8.52651e-15;0.000625;38;34
0.420625;1.46212;1.46212;7.99361e-15;8.52651e-15;0.000625;38;34
0.42125;1.46523;1.46523;7.99361e-15;8.52651e-15;0.000625;38;34
0.421875;1.46836;1.46836;7.99361e-15;8.52651e-15;0.000625;38;34
0.4225;1.47152;1.47152;7.99361e-15;8.52651e-15;0.000625;38;34
0.423125;1.47469;1.47469;8.21565e-15;8.76336e-15;0.000625;38;34
0.42375;1.47789;1.47789;8.21565e-15;8.76336e-15;0.000625;38;34
0.424375;1.48111;1.48111;8.21565e-15;8.76336e-15;0.000625;38;34
0.425;1.48435;1.48435;8.21565e-15;8.76336e-15;0.000625;38;34
0.425625;1.48761;1.48761;8.43769e-15;9.00021e-15;0.000625;38;34
0.42625;1.4909;1.4909;8.43769e-15;9.00021e-15;0.000625;38;34
0.426875;1.49421;1.49421;8.43769e-15;9.00021e-15;0.000625;38;34
0.4275;1.49754;1.49754;8.43769e-15;9.00021e-15;0.000625;38;34
0.428125;1.5009;1.5009;8.65974e-15;9.23706e-15;0.000625;38;34
0.42875;1.50428;1.50428;8.43769e-15;9.00021e-15;0.000625;38;34
0.429375;1.50768;1.50768;8.65974e-15;9.23706e-15;0.000625;38;34
0.43;1.51111;1.51111;8.65974e-15;9.23706e-15;0.000625;38;34
0.430625;1.51456;1.51456;8.65974e-15;9.23706e-15;0.000625;38;34
0.43125;1.51803;1.51803;8.88178e-15;9.4739e-15;0.000625;38;34
0.431875;1.52153;1.52153;8.88178e-15;9.4739e-15;0.000625;38;34
0.4325;1.52505;1.52505;8.88178e-15;9.4739e-15;0.000625;38;34
0.433125;1.5286;1.5286;8.88178e-15;9.4739e-15;0.000625;38;34
0.43375;1.53217;1.53217;8.88178e-15;9.4739e-15;0.000625;38;34
0.434375;1.53577;1.53577;9.10383e-15;9.71075e-15;0.000625;38;34
0.435;1.53939;1.53939;8.65974e-15;9.23706e-15;0.000625;38;34
0.435625;1.54304;1.54304;8.88178e-15;9.4739e-15;0.000625;38;34
0.43625;1.54672;1.54672;8.88178e-15;9.4739e-15;0.000625;38;34
0.436875;1.55042;1.55042;8.88178e-15;9.4739e-15;0.000625;38;34
0.4375;1.55414;1.55414;8.88178e-15;9.4739e-15;0.000625;38;34
0.438125;1.55789;1.55789;8.88178e-15;9.4739e-15;0.000625;38;34
0.43875;1.56167;1.56167;8.65974e-15;9.23706e-15;0.000625;38;34
0.439375;1.56548;1.56548;8.88178e-15;9.4739e-15;0.000625;38;34
0.44;1.56931;1.56931;8.88178e-15;9.4739e-15;0.000625;38;34
0.440625;1.57317;1.57317;8.88178e-15;9.4739e-15;0.000625;38;34
0.44125;1.57706;1.57706;8.65974e-15;9.23706e-15;0.000625;38;34
0.441875;1.58098;1.58098;8.65974e-15;9.23706e-15;0.000625;38;34
0.4425;1.58492;1.58492;8.65974e-15;9.23706e-15;0.000625;38;34
0.443125;1.58889;1.58889;8.88178e-15;9.4739e-15;0.000625;38;34
0.44375;1.59289;1.59289;8.88178e-15;9.4739e-15;0.000625;38;34
0.444375;1.59692;1.59692;8.65974e-15;9.23706e-15;0.000625;38;34
0.445;1.60098;1.60098;8.43769e-15;9.00021e-15;0.000625;38;34
0.445625;1.60507;1.60507;8.65974e-15;9.23706e-15;0.000625;38;34
0.44625;1.60918;1.60918;8.43769e-15;9.00021e-15;0.000625;38;34
0.446875;1.61333;1.61333;8.21565e-15;8.76336e-15;0.000625;38;34
0.4475;1.61751;1.61751;8.21565e-15;8.76336e-15;0.000625;38;34
0.448125;1.62171;1.62171;7.99361e-15;8.52651e-15;0.000625;38;34
0.44875;1.62595;1.62595;7.99361e-15;8.52651e-15;0.000625;38;34
0.449375;1.63022;1.63022;7.99361e-15;8.52651e-15;0.000625;38;34
0.45;1.63452;1.63452;7.77156e-15;8.28967e-15;0.000625;38;34
0.450625;1.63885;1.63885;7.54952e-15;8.05282e-15;0.000625;38;34
0.45125;1.64321;1.64321;7.54952e-15;8.05282e-15;0.000625;38;34
0.451875;1.6476;1.6476;7.54952e-15;8.05282e-15;0.000625;38;34
0.4525;1.65203;1.65203;7.32747e-15;7.81597e-15;0.000625;38;34
0.453125;1.65649;1.65649;7.10543e-15;7.57912e-15;0.000625;38;34
0.45375;1.66098;1.66098;6.88338e-15;7.34227e-15;0.000625;38;34
0.454375;1.6655;1.6655;6.66134e-15;7.10543e-15;0.000625;38;34
0.455;1.67006;1.67006;6.21725e-15;6.63173e-15;0.000625;38;34
0.455625;1.67465;1.67465;6.43929e-15;6.86858e-15;0.000625;38;34
0.45625;1.67927;1.67927;6.21725e-15;6.63173e-15;0.000625;38;34
0.456875;1.68393;1.68393;5.9952e-15;6.39488e-15;0.000625;38;34
0.4575;1.68863;1.68863;5.55112e-15;5.92119e-15;0.000625;38;34
0.458125;1.69335;1.69335;5.32907e-15;5.68434e-15;0.000625;38;34
0.45875;1.69812;1.69812;4.88498e-15;5.21065e-15;0.000625;38;34
0.459375;1.70292;1.70292;4.66294e-15;4.9738e-15;0.000625;38;34
0.46;1.70775;1.70775;4.44089e-15;4.73695e-15;0.000625;38;34
0.460625;1.71262;1.71262;4.21885e-15;4.5001e-15;0.000625;38;34
0.46125;1.71753;1.71753;3.77476e-15;4.02641e-15;0.000625;38;34
0.461875;1.72247;1.72247;3.33067e-15;3.55271e-15;0.000625;38;34
0.4625;1.72745;1.72745;2.88658e-15;3.07902e-15;0.000625;38;34
0.463125;1.73247;1.73247;2.44249e-15;2.60532e-15;0.000625;38;34
0.46375;1.73753;1.73753;1.9984e-15;2.13163e-15;0.000625;38;34
0.464375;1.74262;1.74262;1.77636e-15;1.89478e-15;0.000625;38;34
0.465;1.74776;1.74776;1.33227e-15;1.42109e-15;0.000625;38;34
0.465625;1.75293;1.75293;6.66134e-16;7.10543e-16;0.000625;38;34
0.46625;1.75814;1.75814;2.22045e-16;2.36848e-16;0.000625;38;35
0.466875;1.76339;1.76339;-2.22045e-16;2.36848e-16;0.000625;39;36
0.4675;1.76868;1.76868;-8.88178e-16;9.4739e-16;0.000625;40;36
0.468125;1.77401;1.77401;-1.33227e-15;1.42109e-15;0.000625;40;36
0.46875;1.77938;1.77938;-1.9984e-15;2.13163e-15;0.000625;40;36
0.469375;1.7848;1.7848;-2.66454e-15;2.84217e-15;0.000625;40;36
0.47;1.79025;1.79025;-3.33067e-15;3.55271e-15;0.000625;40;36
0.470625;1.79575;1.79575;-3.9968e-15;4.26326e-15;0.000625;40;36
0.47125;1.80129;1.80129;-4.66294e-15;4.9738e-15;0.000625;40;36
0.471875;1.80687;1.80687;-5.55112e-15;5.92119e-15;0.000625;40;36
0.4725;1.8125;1.8125;-6.21725e-15;6.63173e-15;0.000625;40;36
0.473125;1.81816;1.81816;-6.88338e-15;7.34227e-15;0.000625;40;36
0.47375;1.82388;1.82388;-7.99361e-15;8.52651e-15;0.000625;40;36
0.474375;1.82964;1.82964;-8.65974e-15;9.23706e-15;0.000625;40;36
0.475;1.83544;1.83544;-9.54792e-15;1.01844e-14;0.000625;40;36
0.475625;1.84129;1.84129;-1.04361e-14;1.11318e-14;0.000625;40;36
0.47625;1.84718;1.84718;-1.15463e-14;1.23161e-14;0.000625;40;36
0.476875;1.85312;1.85312;-1.26565e-14;1.35003e-14;0.000625;40;36
0.4775;1.85911;1.85911;-1.35447e-14;1.44477e-14;0.000625;40;36
0.478125;1.86514;1.86514;-1.46549e-14;1.56319e-14;0.000625;40;36
0.478437;1.86817;1.86817;-4.44089e-16;4.73695e-16;0.0003125;41;37
0.47875;1.87122;1.87122;-4.44089e-16;4.73695e-16;0.0003125;42;38
0.479062;1.87428;1.87428;-4.44089e-16;4.73695e-16;0.0003125;43;39
0.479375;1.87735;1.87735;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.479687;1.88043;1.88043;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.48;1.88353;1.88353;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.480312;1.88664;1.88664;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.480625;1.88976;1.88976;-8.88178e-16;9.4739e-16;0.0003125;44;39
0.480937;1.89289;1.89289;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.48125;1.89603;1.89603;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.481562;1.89919;1.89919;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.481875;1.90236;1.90236;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.482187;1.90554;1.90554;-8.88178e-16;9.4739e-16;0.0003125;44;39
0.4825;1.90874;1.90874;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.482812;1.91194;1.91194;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.483125;1.91516;1.91516;-8.88178e-16;9.4739e-16;0.0003125;44;39
0.483437;1.9184;1.9184;-8.88178e-16;9.4739e-16;0.0003125;44;39
0.48375;1.92164;1.92164;-8.88178e-16;9.4739e-16;0.0003125;44;39
0.484062;1.9249;1.9249;-8.88178e-16;9.4739e-16;0.0003125;44;39
0.484375;1.92818;1.92818;-8.88178e-16;9.4739e-16;0.0003125;44;39
0.484687;1.93146;1.93146;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.485;1.93476;1.93476;-6.66134e-16;7.10543e-16;0.0003125;44;39
0.485312;1.93807;1.93807;-8.88178e-16;9.4739e-16;0.0003125;44;39
0.485625;1.9414;1.9414;-1.11022e-15;1.18424e-15;0.0003125;44;39
0.485937;1.94474;1.94474;-1.11022e-15;1.18424e-15;0.0003125;44;39
0.48625;1.94809;1.94809;-1.11022e-15;1.18424e-15;0.0003125;44;39
0.486562;1.95146;1.95146;-1.11022e-15;1.18424e-15;0.0003125;44;39
0.486875;1.95484;1.95484;-1.11022e-15;1.18424e-15;0.0003125;44;39
0.487187;1.95823;1.95823;-1.11022e-15;1.18424e-15;0.0003125;44;39
0.4875;1.96164;1.96164;-1.11022e-15;1.18424e-15;0.0003125;44;39
0.487812;1.96506;1.96506;-1.11022e-15;1.18424e-15;0.0003125;44;39
0.488125;1.9685;1.9685;-1.11022e-15;1.18424e-15;0.0003125;44;39
0.488437;1.97195;1.97195;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.48875;1.97541;1.97541;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.489062;1.97889;1.97889;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.489375;1.98238;1.98238;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.489687;1.98588;1.98588;-1.55431e-15;1.65793e-15;0.0003125;44;39
0.49;1.98941;1.98941;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.490312;1.99294;1.99294;-1.55431e-15;1.65793e-15;0.0003125;44;39
0.490625;1.99649;1.99649;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.490937;2.00005;2.00005;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.49125;2.00363;2.00363;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.491562;2.00723;2.00723;-1.77636e-15;1.89478e-15;0.0003125;44;39
0.491875;2.01083;2.01083;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.492187;2.01446;2.01446;-1.77636e-15;1.89478e-15;0.0003125;44;39
0.4925;2.0181;2.0181;-1.77636e-15;1.89478e-15;0.0003125;44;39
0.492812;2.02175;2.02175;-1.33227e-15;1.42109e-15;0.0003125;44;39
0.493125;2.02542;2.02542;-2.22045e-15;2.36848e-15;0.0003125;44;39
0.493437;2.0291;2.0291;-2.22045e-15;2.36848e-15;0.0003125;44;39
0.49375;2.0328;2.0328;-1.77636e-15;1.89478e-15;0.0003125;44;39
0.494062;2.03651;2.03651;-1.77636e-15;1.89478e-15;0.0003125;44;39
0.494375;2.04024;2.04024;-2.22045e-15;2.36848e-15;0.0003125;44;39
0.494687;2.04399;2.04399;-2.22045e-15;2.36848e-15;0.0003125;44;39
0.495;2.04775;2.04775;-2.22045e-15;2.36848e-15;0.0003125;44;39
0.495312;2.05153;2.05153;-2.66454e-15;2.84217e-15;0.0003125;44;39
0.495625;2.05532;2.05532;-1.77636e-15;1.89478e-15;0.0003125;44;39
0.495937;2.05913;2.05913;-2.22045e-15;2.36848e-15;0.0003125;44;39
0.49625;2.06295;2.06295;-2.22045e-15;2.36848e-15;0.0003125;44;39
0.496562;2.06679;2.06679;-2.66454e-15;2.84217e-15;0.0003125;44;39
0.496875;2.07065;2.07065;-2.66454e-15;2.84217e-15;0.0003125;44;39
0.497187;2.07452;2.07452;-2.22045e-15;2.36848e-15;0.0003125;44;39
0.4975;2.07841;2.07841;-2.66454e-15;2.84217e-15;0.0003125;44;39
0.497812;2.08232;2.08232;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.498125;2.08624;2.08624;-2.66454e-15;2.84217e-15;0.0003125;44;39
0.498437;2.09018;2.09018;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.49875;2.09413;2.09413;-2.66454e-15;2.84217e-15;0.0003125;44;39
0.499062;2.09811;2.09811;-2.66454e-15;2.84217e-15;0.0003125;44;39
0.499375;2.1021;2.1021;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.499687;2.1061;2.1061;-2.66454e-15;2.84217e-15;0.0003125;44;39
0.5;2.11012;2.11012;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.500312;2.11416;2.11416;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.500625;2.11822;2.11822;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.500937;2.1223;2.1223;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.50125;2.12639;2.12639;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.501562;2.1305;2.1305;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.501875;2.13463;2.13463;-3.9968e-15;4.26326e-15;0.0003125;44;39
0.502187;2.13877;2.13877;-3.55271e-15;3.78956e-15;0.0003125;44;39
0.5025;2.14293;2.14293;-3.10862e-15;3.31587e-15;0.0003125;44;39
0.502812;2.14711;2.14711;-3.55271e-15;3.78956e-15;0.0003125;44;39
0.503125;2.15131;2.15131;-3.9968e-15;4.26326e-15;0.0003125;44;39
0.503437;2.15553;2.15553;-3.55271e-15;3.78956e-15;0.0003125;44;39
0.50375;2.15976;2.15976;-3.9968e-15;4.26326e-15;0.0003125;44;39
0.504062;2.16402;2.16402;-3.9968e-15;4.26326e-15;0.0003125;44;39
0.504375;2.16829;2.16829;-3.9968e-15;4.26326e-15;0.0003125;44;39
0.504687;2.17258;2.17258;-3.9968e-15;4.26326e-15;0.0003125;44;39
0.505;2.17689;2.17689;-4.44089e-15;4.73695e-15;0.0003125;44;39
0.505312;2.18121;2.18121;-4.44089e-15;4.73695e-15;0.0003125;44;39
0.505625;2.18556;2.18556;-4.44089e-15;4.73695e-15;0.0003125;44;39
0.505937;2.18992;2.18992;-4.88498e-15;5.21065e-15;0.0003125;44;39
0.50625;2.19431;2.19431;-4.88498e-15;5.21065e-15;0.0003125;44;39
0.506562;2.19871;2.19871;-4.88498e-15;5.21065e-15;0.0003125;44;39
0.506875;2.20313;2.20313;-4.44089e-15;4.73695e-15;0.0003125;44;39
0.507187;2.20758;2.20758;-5.32907e-15;5.68434e-15;0.0003125;44;39
0.5075;2.21204;2.21204;-5.32907e-15;5.68434e-15;0.0003125;44;39
0.507812;2.21652;2.21652;-5.32907e-15;5.68434e-15;0.0003125;44;39
0.508125;2.22102;2.22102;-5.32907e-15;5.68434e-15;0.0003125;44;39
0.508437;2.22554;2.22554;-5.32907e-15;5.68434e-15;0.0003125;44;39
0.50875;2.23008;2.23008;-5.32907e-15;5.68434e-15;0.0003125;44;39
0.509062;2.23464;2.23464;-5.77316e-15;6.15804e-15;0.0003125;44;39
0.509375;2.23922;2.23922;-5.32907e-15;5.68434e-15;0.0003125;44;39
0.509687;2.24382;2.24382;-5.32907e-15;5.68434e-15;0.0003125;44;39
0.51;2.24844;2.24844;-5.77316e-15;6.15804e-15;0.0003125;44;39
0.510312;2.25308;2.25308;-6.21725e-15;6.63173e-15;0.0003125;44;39
0.510625;2.25774;2.25774;-5.77316e-15;6.15804e-15;0.0003125;44;39
0.510937;2.26242;2.26242;-5.77316e-15;6.15804e-15;0.0003125;44;39
0.51125;2.26713;2.26713;-6.21725e-15;6.63173e-15;0.0003125;44;39
0.511562;2.27185;2.27185;-6.66134e-15;7.10543e-15;0.0003125;44;39
0.511875;2.27659;2.27659;-6.21725e-15;6.63173e-15;0.0003125;44;39
